Date,Day of Wk,SPX Close,Seasonal_rank,NPD 5 SMA,5dt,21dt,200d,Model,NPD,252d FWD%,126d FWD%,63d FWD%,21d FWD%,10d FWD%,5d FWD%,1d FWD%,Day of,VIX,5d FWD VIX,21d FWD VIX
4/15/2016,Friday,2080.73,9,-12,8,7,2014.01685,2,-7.98,12.89,2.49,3.89,-0.68,-0.74,0.52,0.65,-0.10,13.62,13.408,14.51454545
4/18/2016,Monday,2094.34,10,-11,9,7,2014.10145,1,-8.14,11.83,1.84,3.46,-2.25,-0.62,-0.31,0.31,0.65,13.35,13.554,14.63272727
4/19/2016,Tuesday,2100.8,8,-10,8,7,2014.22155,1,-10.39,11.30,1.22,3.00,-2.53,-1.78,-0.43,0.08,0.31,13.24,13.698,14.77318182
4/20/2016,Wednesday,2102.4,5,-9,6,7,2014.38975,1,-8.48,12.05,1.77,3.36,-2.97,-2.44,-0.34,-0.52,0.08,13.28,13.796,14.86045455
4/21/2016,Thursday,2091.48,5,-9,5,6,2014.44045,1,-9.97,12.30,2.53,3.52,-1.87,-1.95,-0.75,0.00,-0.52,13.95,14.05,14.94545455
4/22/2016,Friday,2091.58,6,-10,6,7,2014.66495,1,-11.31,13.51,2.38,3.99,-2.08,-1.65,-1.26,-0.18,0.00,13.22,14.546,15
4/25/2016,Monday,2087.79,5,-10,4,7,2014.84735,1,-8.95,14.41,2.56,3.86,-0.56,-1.39,-0.30,0.19,-0.18,14.08,14.666,14.99181818
4/26/2016,Tuesday,2091.7,4,-10,4,7,2014.92275,1,-10.75,14.14,2.85,3.70,-0.06,-0.35,-1.35,0.16,0.19,13.96,14.994,14.96772727
4/27/2016,Wednesday,2095.15,3,-11,4,6,2014.9005,1,-13.2,14.01,2.29,3.41,-0.24,-1.46,-2.10,-0.92,0.16,13.77,15.45,14.93818182
4/28/2016,Thursday,2075.81,2,-11,3,4,2014.7348,1,-10.17,14.86,3.06,4.54,1.12,-0.56,-1.21,-0.51,-0.92,15.22,15.588,14.89136364
4/29/2016,Friday,2065.3,2,-11,2,4,2014.5243,1,-13.3,15.64,3.28,5.24,1.53,-0.90,-0.40,0.78,-0.51,15.7,15.392,14.82318182
5/2/2016,Monday,2081.43,1,-12,4,4,2014.31,0,-11.33,14.88,2.16,4.30,0.86,-0.71,-1.09,-0.87,0.78,14.68,15.37,14.77545455
5/3/2016,Tuesday,2063.37,1,-12,2,4,2013.99365,0,-13.45,15.74,3.04,4.54,2.03,-0.78,1.02,-0.59,-0.87,15.6,14.976,14.67863636
5/4/2016,Wednesday,2051.12,1,-13,1,4,2013.60785,1,-15.88,16.50,2.95,5.49,2.34,-0.17,0.65,-0.02,-0.59,16.05,14.704,14.56954545
5/5/2016,Thursday,2050.63,2,-14,2,3,2013.26495,1,-14.66,17.00,2.31,5.54,2.87,-0.52,0.66,0.32,-0.02,15.91,14.404,14.485
5/6/2016,Friday,2057.14,2,-13,4,5,2012.9799,1,-12.06,16.64,1.53,6.11,2.67,-0.23,-0.51,0.08,0.32,14.72,14.468,14.45590909
5/9/2016,Monday,2058.69,3,-13,2,4,2012.7626,1,-10.26,16.43,1.29,5.94,2.94,-0.52,0.39,1.25,0.08,14.57,14.49,14.45909091
5/10/2016,Tuesday,2084.39,4,-13,7,6,2012.7863,1,-13.32,15.12,2.26,4.67,1.49,-0.40,-1.78,-0.96,1.25,13.63,14.878,14.61363636
5/11/2016,Wednesday,2064.46,5,-12,6,4,2012.7704,1,-10.91,15.98,3.64,5.38,1.53,1.26,-0.82,-0.02,-0.96,14.69,15.13,14.89909091
5/12/2016,Thursday,2064.11,3,-12,6,3,2012.6247,1,-14.96,15.83,4.80,5.90,0.72,1.26,-1.17,-0.85,-0.02,14.41,15.514,15.17590909
5/13/2016,Friday,2046.61,4,-12,3,2,2012.3149,1,-11.21,17.38,5.91,6.72,1.40,2.56,0.28,0.98,-0.85,15.04,15.546,15.40772727
5/16/2016,Monday,2066.66,3,-13,5,3,2012.10505,1,-13.41,16.16,4.73,5.98,0.23,1.47,-0.90,-0.94,0.98,14.68,15.774,15.62090909
5/17/2016,Tuesday,2047.21,3,-13,2,2,2011.8219,1,-16.12,15.13,5.71,6.40,1.50,2.55,1.41,0.02,-0.94,15.57,15.544,15.79545455
5/18/2016,Wednesday,2047.63,5,-14,3,2,2011.56985,1,-13.58,15.53,6.48,6.57,1.15,2.81,2.10,-0.37,0.02,15.95,15.134,15.90545455
5/19/2016,Thursday,2040.04,9,-15,2,2,2011.30345,2,-19.19,16.75,6.71,7.20,2.12,2.90,2.45,0.60,-0.37,16.33,14.554,16.00318182
5/20/2016,Friday,2052.32,9,-14,5,2,2011.06585,2,-9.64,16.65,6.57,6.41,1.78,2.78,2.28,-0.21,0.60,15.2,14.138,16.27454545
5/23/2016,Monday,2048.04,10,-14,3,2,2010.88825,2,-10.82,17.11,6.54,6.57,1.83,3.13,2.39,1.37,-0.21,15.82,13.812,16.33954545
5/24/2016,Tuesday,2076.06,10,-13,7,3,2010.8807,2,-13.75,15.82,5.88,5.34,1.79,2.07,1.12,0.70,1.37,14.42,13.768,16.855
5/25/2016,Wednesday,2090.54,9,-13,8,4,2010.8125,2,-10.89,15.52,5.38,4.06,-2.54,1.19,0.70,-0.02,0.70,13.9,13.714,17.30727273
5/26/2016,Thursday,2090.1,8,-11,9,4,2010.84265,0,-12.22,15.58,5.48,3.94,-4.28,0.29,0.43,0.43,-0.02,13.43,13.722,17.54909091
5/27/2016,Friday,2099.06,7,-11,9,5,2010.9077,0,-9.64,14.95,5.44,3.33,-3.00,-0.95,0.49,-0.10,0.43,13.12,13.828,17.70909091
5/31/2016,Tuesday,2096.96,7,-12,9,6,2010.97555,0,-11.07,15.01,5.00,3.98,-1.25,-1.03,0.72,0.11,-0.10,14.19,13.8,17.77454545
6/1/2016,Wednesday,2099.33,7,-11,7,5,2011.0145,1,-10.59,15.75,5.02,3.66,-0.02,-1.33,0.94,0.28,0.11,14.2,13.776,17.80045455
6/2/2016,Thursday,2105.26,7,-11,6,6,2011.0286,1,-12.91,15.86,4.44,3.12,-0.11,-1.30,0.49,-0.29,0.28,13.63,13.978,17.88909091
6/3/2016,Friday,2099.13,4,-12,5,6,2011.03965,1,-13.31,16.05,4.38,3.42,-0.50,-1.33,-0.15,0.49,-0.29,13.47,14.69,17.95681818
6/6/2016,Monday,2109.41,2,-12,5,7,2011.18865,1,-12.31,15.17,3.91,3.35,-0.46,-1.24,-1.44,0.13,0.49,13.65,16.154,18.00727273
6/7/2016,Tuesday,2112.13,1,-12,6,7,2011.57065,0,-11.44,15.20,4.38,3.52,-0.67,-1.10,-1.74,0.33,0.13,14.05,17.444,17.96863636
